1,2,3,4,5,2,3
18527,1dec5263-8a54-43fb-bfbe-a388d2919e74,food,peeking,26-10-2020 08:47,neutral,35
18528,1dec5263-8a54-43fb-bfbe-a388d2919e74,food,hate,18-01-2021 12:47,negative,5
18529,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,love,26-01-2021 09:30,positive,65
18530,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,intrigued,01-12-2020 15:23,positive,45
18531,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,cherish,30-06-2020 05:55,positive,70
18532,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,like,21-11-2020 02:30,positive,50
18533,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,adore,11-10-2020 06:54,positive,72
18534,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,scared,11-10-2020 21:48,negative,15
18535,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,intrigued,31-12-2020 21:23,positive,45
18536,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,peeking,19-04-2021 21:38,neutral,35
18537,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,disgust,24-01-2021 22:12,negative,0
18538,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,adore,04-09-2020 05:13,positive,72
18539,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,want,29-09-2020 21:02,positive,70
18540,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,hate,23-07-2020 16:01,negative,5
18541,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,disgust,18-10-2020 01:21,negative,0
18542,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,super love,22-07-2020 19:36,positive,75
18543,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,adore,12-01-2021 23:45,positive,72
18544,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,scared,28-08-2020 18:14,negative,15
18545,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,want,04-12-2020 03:03,positive,70
18546,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,intrigued,12-05-2021 05:35,positive,45
18547,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,want,04-04-2021 13:25,positive,70
18548,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,indifferent,20-07-2020 15:35,neutral,20
18549,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,adore,15-07-2020 09:49,positive,72
18550,c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,scared,31-12-2020 01:45,negative,15
18551,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,heart,04-08-2020 07:01,positive,60
18552,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,super love,01-07-2020 20:28,positive,75
18553,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,worried,14-10-2020 02:01,negative,12
18554,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,indifferent,25-09-2020 07:25,neutral,20
18555,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,worried,27-08-2020 06:59,negative,12
18556,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,like,09-04-2021 05:16,positive,50
18557,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,love,28-09-2020 04:54,positive,65
18558,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,like,18-02-2021 22:09,positive,50
18559,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,peeking,15-10-2020 18:16,neutral,35
18560,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,interested,22-02-2021 03:06,positive,30
18561,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,adore,23-06-2020 23:33,positive,72
18562,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,peeking,13-12-2020 00:33,neutral,35
18563,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,super love,09-06-2021 19:25,positive,75
18564,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,indifferent,27-06-2020 19:19,neutral,20
18565,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,adore,05-02-2021 11:16,positive,72
18566,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,disgust,22-03-2021 13:55,negative,0
18567,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,interested,24-01-2021 16:52,positive,30
18568,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,heart,12-03-2021 23:11,positive,60
18569,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,hate,20-08-2020 14:51,negative,5
18570,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,worried,03-12-2020 04:41,negative,12
18571,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,disgust,27-03-2021 12:37,negative,0
18572,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,want,11-03-2021 13:48,positive,70
18573,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,peeking,26-03-2021 20:05,neutral,35
18574,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,worried,27-06-2020 16:54,negative,12
18575,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,super love,11-03-2021 00:47,positive,75
18576,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,hate,13-02-2021 11:49,negative,5
18577,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,super love,18-03-2021 13:21,positive,75
18578,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,interested,20-07-2020 05:45,positive,30
18579,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,dislike,09-02-2021 16:08,negative,10
18580,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,intrigued,30-05-2021 21:28,positive,45
18581,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,intrigued,24-02-2021 11:03,positive,45
18582,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,interested,16-12-2020 00:23,positive,30
18583,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,hate,19-07-2020 17:18,negative,5
18584,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,intrigued,10-02-2021 14:16,positive,45
18585,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,dislike,14-03-2021 16:05,negative,10
18586,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,interested,30-03-2021 14:02,positive,30
18587,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,want,17-06-2021 05:15,positive,70
18588,40727608-362e-4e10-970f-2b5a5f8c37c1,science,peeking,26-12-2020 09:23,neutral,35
18589,40727608-362e-4e10-970f-2b5a5f8c37c1,science,interested,12-10-2020 08:07,positive,30
18590,40727608-362e-4e10-970f-2b5a5f8c37c1,science,indifferent,04-03-2021 02:13,neutral,20
18591,40727608-362e-4e10-970f-2b5a5f8c37c1,science,indifferent,03-10-2020 10:35,neutral,20
18592,40727608-362e-4e10-970f-2b5a5f8c37c1,science,cherish,06-07-2020 11:36,positive,70
18593,40727608-362e-4e10-970f-2b5a5f8c37c1,science,scared,25-06-2020 14:29,negative,15
18594,40727608-362e-4e10-970f-2b5a5f8c37c1,science,disgust,07-07-2020 23:23,negative,0
18595,40727608-362e-4e10-970f-2b5a5f8c37c1,science,heart,01-10-2020 20:05,positive,60
18596,40727608-362e-4e10-970f-2b5a5f8c37c1,science,peeking,31-12-2020 13:56,neutral,35
18597,40727608-362e-4e10-970f-2b5a5f8c37c1,science,disgust,31-12-2020 18:49,negative,0
18598,40727608-362e-4e10-970f-2b5a5f8c37c1,science,scared,14-04-2021 19:57,negative,15
18599,40727608-362e-4e10-970f-2b5a5f8c37c1,science,love,02-04-2021 15:40,positive,65
18600,40727608-362e-4e10-970f-2b5a5f8c37c1,science,cherish,08-07-2020 13:21,positive,70
18601,40727608-362e-4e10-970f-2b5a5f8c37c1,science,peeking,14-04-2021 16:32,neutral,35
18602,40727608-362e-4e10-970f-2b5a5f8c37c1,science,want,28-04-2021 08:18,positive,70
18603,40727608-362e-4e10-970f-2b5a5f8c37c1,science,scared,23-08-2020 01:21,negative,15
18604,40727608-362e-4e10-970f-2b5a5f8c37c1,science,super love,30-07-2020 00:19,positive,75
18605,40727608-362e-4e10-970f-2b5a5f8c37c1,science,indifferent,06-05-2021 04:07,neutral,20
18606,40727608-362e-4e10-970f-2b5a5f8c37c1,science,adore,15-12-2020 17:11,positive,72
18607,40727608-362e-4e10-970f-2b5a5f8c37c1,science,want,13-12-2020 02:03,positive,70
18608,40727608-362e-4e10-970f-2b5a5f8c37c1,science,worried,06-11-2020 23:15,negative,12
18609,40727608-362e-4e10-970f-2b5a5f8c37c1,science,heart,05-02-2021 04:07,positive,60
18610,40727608-362e-4e10-970f-2b5a5f8c37c1,science,super love,15-01-2021 14:52,positive,75
18611,09f2e925-5086-42ad-8160-e763396a36ca,dogs,interested,26-04-2021 08:56,positive,30
18612,09f2e925-5086-42ad-8160-e763396a36ca,dogs,dislike,05-04-2021 05:05,negative,10
18613,09f2e925-5086-42ad-8160-e763396a36ca,dogs,hate,05-01-2021 10:49,negative,5
18614,09f2e925-5086-42ad-8160-e763396a36ca,dogs,love,09-10-2020 07:03,positive,65
18615,09f2e925-5086-42ad-8160-e763396a36ca,dogs,interested,06-06-2021 09:43,positive,30
18616,09f2e925-5086-42ad-8160-e763396a36ca,dogs,peeking,04-11-2020 20:21,neutral,35
18617,09f2e925-5086-42ad-8160-e763396a36ca,dogs,heart,16-01-2021 22:00,positive,60
18618,09f2e925-5086-42ad-8160-e763396a36ca,dogs,love,13-02-2021 15:46,positive,65
18619,09f2e925-5086-42ad-8160-e763396a36ca,dogs,scared,04-06-2021 14:40,negative,15
18620,09f2e925-5086-42ad-8160-e763396a36ca,dogs,super love,28-12-2020 08:20,positive,75
18621,09f2e925-5086-42ad-8160-e763396a36ca,dogs,interested,06-03-2021 14:41,positive,30
18622,09f2e925-5086-42ad-8160-e763396a36ca,dogs,peeking,04-03-2021 17:33,neutral,35
18623,09f2e925-5086-42ad-8160-e763396a36ca,dogs,love,01-05-2021 04:56,positive,65
18624,09f2e925-5086-42ad-8160-e763396a36ca,dogs,peeking,02-09-2020 03:42,neutral,35
18625,09f2e925-5086-42ad-8160-e763396a36ca,dogs,disgust,11-11-2020 02:22,negative,0
18626,09f2e925-5086-42ad-8160-e763396a36ca,dogs,worried,15-08-2020 09:00,negative,12
18627,09f2e925-5086-42ad-8160-e763396a36ca,dogs,disgust,28-06-2020 10:52,negative,0
18628,09f2e925-5086-42ad-8160-e763396a36ca,dogs,like,08-03-2021 10:06,positive,50
18629,09f2e925-5086-42ad-8160-e763396a36ca,dogs,adore,05-09-2020 05:03,positive,72
18630,09f2e925-5086-42ad-8160-e763396a36ca,dogs,cherish,23-03-2021 15:43,positive,70
18631,09f2e925-5086-42ad-8160-e763396a36ca,dogs,want,20-03-2021 08:19,positive,70
18632,09f2e925-5086-42ad-8160-e763396a36ca,dogs,worried,14-10-2020 22:50,negative,12
18633,09f2e925-5086-42ad-8160-e763396a36ca,dogs,worried,28-12-2020 05:09,negative,12
18634,09f2e925-5086-42ad-8160-e763396a36ca,dogs,indifferent,06-09-2020 09:19,neutral,20
18635,09f2e925-5086-42ad-8160-e763396a36ca,dogs,scared,05-03-2021 09:58,negative,15
18636,09f2e925-5086-42ad-8160-e763396a36ca,dogs,disgust,27-11-2020 07:46,negative,0
18637,09f2e925-5086-42ad-8160-e763396a36ca,dogs,love,24-12-2020 11:15,positive,65
18638,09f2e925-5086-42ad-8160-e763396a36ca,dogs,super love,18-08-2020 00:56,positive,75
18639,09f2e925-5086-42ad-8160-e763396a36ca,dogs,cherish,06-02-2021 04:44,positive,70
18640,09f2e925-5086-42ad-8160-e763396a36ca,dogs,intrigued,23-05-2021 02:24,positive,45
18641,09f2e925-5086-42ad-8160-e763396a36ca,dogs,adore,07-09-2020 11:06,positive,72
18642,09f2e925-5086-42ad-8160-e763396a36ca,dogs,hate,09-12-2020 08:47,negative,5
18643,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,hate,27-12-2020 00:34,negative,5
18644,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,want,16-10-2020 21:57,positive,70
18645,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,peeking,10-05-2021 07:48,neutral,35
18646,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,adore,30-08-2020 06:38,positive,72
18647,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,indifferent,09-12-2020 03:45,neutral,20
18648,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,interested,01-05-2021 21:25,positive,30
18649,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,dislike,17-12-2020 09:33,negative,10
18650,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,worried,30-01-2021 20:37,negative,12
18651,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,heart,05-01-2021 16:19,positive,60
18652,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,dislike,02-03-2021 08:36,negative,10
18653,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,adore,25-02-2021 20:05,positive,72
18654,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,dislike,30-10-2020 16:26,negative,10
18655,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,adore,05-04-2021 03:04,positive,72
18656,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,want,21-02-2021 14:45,positive,70
18657,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,cherish,08-03-2021 06:22,positive,70
18658,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,adore,30-12-2020 23:17,positive,72
18659,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,scared,04-11-2020 12:43,negative,15
18660,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,hate,18-06-2020 21:09,negative,5
18661,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,indifferent,18-07-2020 13:12,neutral,20
18662,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,like,15-05-2021 07:56,positive,50
18663,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,adore,14-01-2021 20:29,positive,72
18664,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,like,01-08-2020 15:06,positive,50
18665,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,peeking,28-09-2020 13:21,neutral,35
18666,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,super love,26-05-2021 20:05,positive,75
18667,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,hate,02-12-2020 22:52,negative,5
18668,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,scared,03-04-2021 06:42,negative,15
18669,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,super love,29-12-2020 13:23,positive,75
18670,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,super love,18-02-2021 09:05,positive,75
18671,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,love,21-05-2021 19:12,positive,65
18672,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,peeking,15-10-2020 21:20,neutral,35
18673,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,dislike,02-07-2020 22:38,negative,10
18674,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,dislike,07-05-2021 07:22,negative,10
18675,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,disgust,02-01-2021 13:52,negative,0
18676,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,super love,08-10-2020 10:59,positive,75
18677,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,worried,26-02-2021 05:06,negative,12
18678,6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,hate,04-08-2020 01:58,negative,5
18679,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,scared,21-03-2021 16:56,negative,15
18680,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,cherish,02-07-2020 05:10,positive,70
18681,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,super love,17-01-2021 10:07,positive,75
18682,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,scared,16-01-2021 16:06,negative,15
18683,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,peeking,22-05-2021 09:26,neutral,35
18684,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,worried,25-05-2021 11:30,negative,12
18685,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,want,31-08-2020 01:14,positive,70
18686,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,peeking,07-02-2021 15:07,neutral,35
18687,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,disgust,27-01-2021 06:35,negative,0
18688,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,scared,06-05-2021 20:04,negative,15
18689,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,interested,18-12-2020 11:29,positive,30
18690,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,intrigued,12-03-2021 18:04,positive,45
18691,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,like,15-01-2021 09:06,positive,50
18692,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,hate,08-03-2021 03:56,negative,5
18693,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,disgust,09-12-2020 07:42,negative,0
18694,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,adore,04-08-2020 13:38,positive,72
18695,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,interested,11-08-2020 19:30,positive,30
18696,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,like,25-11-2020 04:00,positive,50
18697,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,peeking,07-04-2021 15:18,neutral,35
18698,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,worried,17-04-2021 11:46,negative,12
18699,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,hate,06-05-2021 17:21,negative,5
18700,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,interested,23-03-2021 15:57,positive,30
18701,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,hate,02-01-2021 09:04,negative,5
18702,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,like,26-12-2020 12:23,positive,50
18703,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,cherish,19-01-2021 06:55,positive,70
18704,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,interested,05-06-2021 18:21,positive,30
18705,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,scared,25-11-2020 09:44,negative,15
18706,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,worried,15-09-2020 18:43,negative,12
18707,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,hate,27-06-2020 01:36,negative,5
18708,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,dislike,23-12-2020 04:36,negative,10
18709,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,dislike,03-08-2020 02:20,negative,10
18710,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,hate,17-05-2021 13:44,negative,5
18711,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,peeking,06-04-2021 10:36,neutral,35
18712,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,love,04-12-2020 09:50,positive,65
18713,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,heart,21-01-2021 02:05,positive,60
18714,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,dislike,17-01-2021 06:28,negative,10
18715,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,adore,08-04-2021 15:03,positive,72
18716,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,like,22-02-2021 06:07,positive,50
18717,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,want,12-10-2020 14:21,positive,70
18718,445a06c1-3dea-4129-90eb-2384c0534eb6,technology,super love,26-09-2020 10:55,positive,75
18719,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,dislike,28-11-2020 20:55,negative,10
18720,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,want,24-02-2021 02:38,positive,70
18721,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,hate,19-11-2020 02:36,negative,5
18722,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,heart,17-02-2021 17:24,positive,60
18723,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,heart,22-06-2020 00:55,positive,60
18724,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,hate,11-06-2021 22:16,negative,5
18725,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,cherish,19-03-2021 19:12,positive,70
18726,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,intrigued,01-12-2020 10:22,positive,45
18727,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,like,05-08-2020 19:33,positive,50
18728,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,love,18-10-2020 01:56,positive,65
18729,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,interested,25-05-2021 03:17,positive,30
18730,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,heart,29-05-2021 08:23,positive,60
18731,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,want,09-03-2021 22:02,positive,70
18732,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,hate,26-06-2020 05:41,negative,5
18733,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,love,14-02-2021 13:38,positive,65
18734,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,interested,24-09-2020 15:55,positive,30
18735,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,love,13-08-2020 22:51,positive,65
18736,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,scared,16-01-2021 10:20,negative,15
18737,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,scared,01-04-2021 09:40,negative,15
18738,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,like,20-06-2020 19:51,positive,50
18739,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,heart,09-01-2021 13:43,positive,60
18740,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,scared,29-03-2021 23:38,negative,15
18741,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,interested,28-01-2021 11:07,positive,30
18742,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,worried,14-11-2020 10:50,negative,12
18743,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,peeking,30-11-2020 08:28,neutral,35
18744,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,peeking,12-09-2020 14:35,neutral,35
18745,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,indifferent,20-02-2021 21:37,neutral,20
18746,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,disgust,25-10-2020 08:20,negative,0
18747,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,dislike,28-07-2020 03:23,negative,10
18748,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,worried,24-08-2020 03:50,negative,12
18749,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,scared,09-03-2021 09:23,negative,15
18750,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,hate,18-06-2021 05:06,negative,5
18751,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,interested,31-05-2021 14:51,positive,30
18752,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,indifferent,14-08-2020 09:38,neutral,20
18753,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,disgust,22-06-2020 17:37,negative,0
18754,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,love,24-03-2021 15:24,positive,65
18755,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,interested,29-12-2020 23:14,positive,30
18756,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,super love,24-09-2020 11:18,positive,75
18757,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,indifferent,21-09-2020 17:22,neutral,20
18758,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,peeking,24-05-2021 12:55,neutral,35
18759,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,interested,15-07-2020 12:09,positive,30
18760,abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,love,25-11-2020 18:53,positive,65
18761,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,love,13-08-2020 22:13,positive,65
18762,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,peeking,28-12-2020 14:32,neutral,35
18763,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,like,18-05-2021 20:57,positive,50
18764,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,scared,20-07-2020 14:26,negative,15
18765,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,heart,31-12-2020 14:44,positive,60
18766,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,want,19-02-2021 19:09,positive,70
18767,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,love,04-11-2020 06:59,positive,65
18768,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,scared,15-07-2020 02:12,negative,15
18769,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,love,01-04-2021 23:14,positive,65
18770,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,cherish,09-04-2021 23:49,positive,70
18771,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,worried,20-05-2021 20:29,negative,12
18772,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,worried,20-06-2020 14:39,negative,12
18773,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,heart,30-11-2020 04:58,positive,60
18774,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,worried,20-05-2021 08:28,negative,12
18775,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,intrigued,07-02-2021 19:04,positive,45
18776,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,cherish,14-08-2020 14:30,positive,70
18777,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,intrigued,30-03-2021 07:32,positive,45
18778,60872f35-3eb4-4742-b3b0-48f15f11be66,travel,indifferent,21-03-2021 05:59,neutral,20
18779,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,dislike,16-01-2021 03:18,negative,10
18780,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,indifferent,30-04-2021 06:26,neutral,20
18781,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,worried,07-02-2021 13:35,negative,12
18782,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,super love,12-07-2020 18:59,positive,75
18783,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,dislike,27-08-2020 01:40,negative,10
18784,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,love,12-11-2020 01:35,positive,65
18785,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,cherish,13-08-2020 19:11,positive,70
18786,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,like,23-12-2020 05:59,positive,50
18787,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,hate,28-09-2020 05:54,negative,5
18788,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,like,03-03-2021 08:17,positive,50
18789,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,disgust,28-04-2021 18:10,negative,0
18790,1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,heart,29-09-2020 05:47,positive,60
